timestamp,country,admin1,admin2,admin3,lat,lng,feature,value,AgeGroupVacc
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.033,<2 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.056,2 - 4 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.378,5 - 11 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.798,18 - 24 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.834,25 - 49 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1660089600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.033,<2 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.055,2 - 4 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.378,5 - 11 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.798,18 - 24 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.834,25 - 49 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1660003200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.032,<2 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.054,2 - 4 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.377,5 - 11 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.834,25 - 49 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659916800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.032,<2 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.053,2 - 4 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.377,5 - 11 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659830400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.032,<2 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.053,2 - 4 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.377,5 - 11 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659744000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.032,<2 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.053,2 - 4 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.377,5 - 11 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.706,12 - 17 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659657600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.031,<2 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.052,2 - 4 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.376,5 - 11 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659571200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.03,<2 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.051,2 - 4 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.376,5 - 11 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659484800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.03,<2 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.05,2 - 4 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.376,5 - 11 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.797,18 - 24 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659398400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.029,<2 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.049,2 - 4 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.375,5 - 11 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659312000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.029,<2 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.048,2 - 4 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.375,5 - 11 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659225600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.029,<2 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.048,2 - 4 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.375,5 - 11 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.94,50 - 64 Years
1659139200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.029,<2 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.047,2 - 4 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.375,5 - 11 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.705,12 - 17 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1659052800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.028,<2 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.046,2 - 4 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.374,5 - 11 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658966400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.027,<2 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.045,2 - 4 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.374,5 - 11 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.833,25 - 49 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658880000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.027,<2 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.044,2 - 4 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.374,5 - 11 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658793600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.026,<2 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.043,2 - 4 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.373,5 - 11 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.796,18 - 24 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658707200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.025,<2 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.042,2 - 4 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.373,5 - 11 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658620800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.025,<2 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.042,2 - 4 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.373,5 - 11 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658534400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.025,<2 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.041,2 - 4 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.373,5 - 11 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.704,12 - 17 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658448000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.024,<2 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.04,2 - 4 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.372,5 - 11 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658361600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.023,<2 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.038,2 - 4 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.372,5 - 11 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.939,50 - 64 Years
1658275200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.023,<2 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.037,2 - 4 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.371,5 - 11 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.795,18 - 24 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1658188800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.022,<2 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.036,2 - 4 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.371,5 - 11 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1658102400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.021,<2 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.035,2 - 4 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.371,5 - 11 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1658016000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.021,<2 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.034,2 - 4 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.371,5 - 11 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1657929600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.021,<2 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.034,2 - 4 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.37,5 - 11 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.832,25 - 49 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1657843200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.02,<2 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.032,2 - 4 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.37,5 - 11 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.703,12 - 17 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1657756800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.019,<2 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.031,2 - 4 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.37,5 - 11 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1657670400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.018,<2 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.029,2 - 4 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.369,5 - 11 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.794,18 - 24 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.938,50 - 64 Years
1657584000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.018,<2 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.028,2 - 4 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.369,5 - 11 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657497600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.017,<2 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.027,2 - 4 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.369,5 - 11 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657411200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.017,<2 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.026,2 - 4 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.369,5 - 11 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657324800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.016,<2 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.025,2 - 4 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.369,5 - 11 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657238400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.015,<2 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.024,2 - 4 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.368,5 - 11 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.702,12 - 17 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657152000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.014,<2 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.022,2 - 4 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.368,5 - 11 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1657065600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.013,<2 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.02,2 - 4 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.368,5 - 11 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.793,18 - 24 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656979200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.013,<2 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.019,2 - 4 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.367,5 - 11 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.792,18 - 24 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656892800000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.013,<2 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.019,2 - 4 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.367,5 - 11 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.792,18 - 24 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.831,25 - 49 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656806400000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.012,<2 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.019,2 - 4 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.367,5 - 11 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.792,18 - 24 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.83,25 - 49 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656720000000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.012,<2 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.018,2 - 4 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.367,5 - 11 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.792,18 - 24 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.83,25 - 49 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656633600000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.011,<2 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.016,2 - 4 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.367,5 - 11 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.701,12 - 17 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.792,18 - 24 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.83,25 - 49 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.937,50 - 64 Years
1656547200000,,,,,,,Administered_Dose1_pct_agegroup,0.95,65+ Years
1656460800000,,,,,,,Administered_Dose1_pct_agegroup,0.009,<2 Years
1656460800000,,,,,,,Administered_Dose1_pct_agegroup,0.014,2 - 4 Years
